id,longitude,latitude,cumulative_dist,path_len,point_type,move_time,origin,destination,connector,partial_dist,origin_portname,destination_portname
0,-44.3797,-2.5636,0.0,9903.67,o,0,z_106,z_89,-,0.0,PDM,Dongjiakou
1,-44.3699,-2.3148,14.8700000000008,9903.67,p,1,z_106,z_89,-,14.8700000000008,PDM,Dongjiakou
2,-61.2828,66.6339,4208.61,9903.67,p,2,z_106,z_89,-,4193.74,PDM,Dongjiakou
3,-79.5894,75.4497,4843.42,9903.67,p,3,z_106,z_89,-,634.81,PDM,Dongjiakou
4,-81.1136,75.7741,4873.48,9903.67,p,4,z_106,z_89,-,30.0600000000004,PDM,Dongjiakou
5,-88.6221,76.4101,4988.77,9903.67,p,5,z_106,z_89,-,115.29,PDM,Dongjiakou
6,-95.7704,77.0716,5095.28,9903.67,p,6,z_106,z_89,-,106.509999999999,PDM,Dongjiakou
7,-105.2232,77.1695,5222.33,9903.67,p,7,z_106,z_89,-,127.05,PDM,Dongjiakou
8,-119.1619,77.3199,5407.69,9903.67,p,8,z_106,z_89,-,185.360000000001,PDM,Dongjiakou
9,-166.2184,68.8812,6337.71,9903.67,p,9,z_106,z_89,-,930.02,PDM,Dongjiakou
10,-169.6534,66.068,6524.71,9903.67,p,10,z_106,z_89,-,187.0,PDM,Dongjiakou
11,-172.2387,64.409,6644.0,9903.67,p,11,z_106,z_89,-,119.29,PDM,Dongjiakou
12,-172.6533,64.3311,6655.78,9903.67,p,12,z_106,z_89,-,11.7800000000002,PDM,Dongjiakou
13,160.0497,53.102,7730.17,9903.67,p,13,z_106,z_89,-,1074.39,PDM,Dongjiakou
14,158.2822,51.9704,7824.06,9903.67,p,14,z_106,z_89,-,93.8899999999999,PDM,Dongjiakou
15,156.6731,50.8721,7913.53,9903.67,p,15,z_106,z_89,-,89.47,PDM,Dongjiakou
16,143.4337,46.0412,8515.38,9903.67,p,16,z_106,z_89,-,601.85,PDM,Dongjiakou
17,141.9195,45.5095,8586.52,9903.67,p,17,z_106,z_89,-,71.1399999999999,PDM,Dongjiakou
18,128.9108,35.047,9450.57,9903.67,p,18,z_106,z_89,-,864.05,PDM,Dongjiakou
19,127.3454,34.4565,9535.66,9903.67,p,19,z_106,z_89,-,85.09,PDM,Dongjiakou
20,126.5232,34.3014,9577.54,9903.67,p,20,z_106,z_89,-,41.88,PDM,Dongjiakou
21,120.2344,36.0287,9903.67,9903.67,d,21,z_106,z_89,-,326.13,PDM,Dongjiakou
0,-44.3797,-2.5636,0.0,4810.14,o,0,z_106,n_4941,-,0.0,PDM,Monfalcone
1,-5.9047,35.7929,3149.13,4810.14,p,1,z_106,n_4941,-,3149.13,PDM,Monfalcone
2,15.5218,38.2963,4186.82,4810.14,p,2,z_106,n_4941,-,1037.69,PDM,Monfalcone
3,15.6436,38.0127,4204.77,4810.14,p,3,z_106,n_4941,-,17.95,PDM,Monfalcone
4,16.0607,37.9382,4225.06,4810.14,p,4,z_106,n_4941,-,20.29,PDM,Monfalcone
5,18.3442,39.8046,4379.85,4810.14,p,5,z_106,n_4941,-,154.79,PDM,Monfalcone
6,18.5095,40.1371,4401.2,4810.14,p,6,z_106,n_4941,-,21.35,PDM,Monfalcone
7,13.9038,44.7817,4746.68,4810.14,p,7,z_106,n_4941,-,345.48,PDM,Monfalcone
8,13.5086,45.496,4792.71,4810.14,p,8,z_106,n_4941,-,46.03,PDM,Monfalcone
9,13.5474,45.7628,4808.81,4810.14,p,9,z_106,n_4941,-,16.1,PDM,Monfalcone
10,13.5547,45.7846,4810.15,4810.14,d,10,z_106,n_4941,-,1.34,PDM,Monfalcone
0,-44.3797,-2.5636,0.0,1946.87,o,0,z_106,n_2060,-,0.0,PDM,Kamsar
1,-44.2894,-2.4854,7.15999999999986,1946.87,p,1,z_106,n_2060,-,7.15999999999986,PDM,Kamsar
2,-14.629,10.6418,1946.87,1946.87,d,2,z_106,n_2060,-,1939.71,PDM,Kamsar
0,-44.3797,-2.5636,0.0,3319.14,o,0,z_106,n_1375,-,0.0,PDM,Convent
1,-44.3699,-2.3148,14.8599999999997,3319.14,p,1,z_106,n_1375,-,14.8599999999997,PDM,Convent
2,-44.4947,-1.9866,35.8499999999999,3319.14,p,2,z_106,n_1375,-,20.9900000000002,PDM,Convent
3,-44.8625,-1.4339,75.5599999999999,3319.14,p,3,z_106,n_1375,-,39.71,PDM,Convent
4,-69.1868,19.3018,1971.61,3319.14,p,4,z_106,n_1375,-,1896.05,PDM,Convent
5,-81.0997,25.13,2720.27,3319.14,p,5,z_106,n_1375,-,748.66,PDM,Convent
6,-90.1828,29.8426,3280.7,3319.14,p,6,z_106,n_1375,-,560.43,PDM,Convent
7,-90.8748,30.0647,3319.14,3319.14,d,7,z_106,n_1375,-,38.44,PDM,Convent
0,-44.3797,-2.5636,0.0,10047.46,o,0,z_106,n_1419,-,0.0,PDM,Qinhuangdao
1,-44.3699,-2.3148,14.8700000000008,10047.46,p,1,z_106,n_1419,-,14.8700000000008,PDM,Qinhuangdao
2,-61.2828,66.6339,4208.61,10047.46,p,2,z_106,n_1419,-,4193.74,PDM,Qinhuangdao
3,-79.5894,75.4497,4843.42,10047.46,p,3,z_106,n_1419,-,634.81,PDM,Qinhuangdao
4,-81.1136,75.7741,4873.48,10047.46,p,4,z_106,n_1419,-,30.0599999999995,PDM,Qinhuangdao
5,-88.6221,76.4101,4988.76,10047.46,p,5,z_106,n_1419,-,115.280000000001,PDM,Qinhuangdao
6,-95.7704,77.0716,5095.28,10047.46,p,6,z_106,n_1419,-,106.52,PDM,Qinhuangdao
7,-105.2232,77.1695,5222.33,10047.46,p,7,z_106,n_1419,-,127.05,PDM,Qinhuangdao
8,-119.1619,77.3199,5407.69,10047.46,p,8,z_106,n_1419,-,185.36,PDM,Qinhuangdao
9,-166.2184,68.8812,6337.71,10047.46,p,9,z_106,n_1419,-,930.02,PDM,Qinhuangdao
10,-169.6534,66.068,6524.7,10047.46,p,10,z_106,n_1419,-,186.99,PDM,Qinhuangdao
11,-172.2387,64.409,6643.99,10047.46,p,11,z_106,n_1419,-,119.29,PDM,Qinhuangdao
12,-172.6533,64.3311,6655.78,10047.46,p,12,z_106,n_1419,-,11.79,PDM,Qinhuangdao
13,160.0497,53.102,7730.17,10047.46,p,13,z_106,n_1419,-,1074.39,PDM,Qinhuangdao
14,158.2822,51.9704,7824.06,10047.46,p,14,z_106,n_1419,-,93.8900000000003,PDM,Qinhuangdao
15,156.6731,50.8721,7913.53,10047.46,p,15,z_106,n_1419,-,89.4699999999998,PDM,Qinhuangdao
16,143.4337,46.0412,8515.37,10047.46,p,16,z_106,n_1419,-,601.84,PDM,Qinhuangdao
17,141.9195,45.5095,8586.52,10047.46,p,17,z_106,n_1419,-,71.1499999999999,PDM,Qinhuangdao
18,128.9108,35.047,9450.57,10047.46,p,18,z_106,n_1419,-,864.05,PDM,Qinhuangdao
19,127.3454,34.4565,9535.66,10047.46,p,19,z_106,n_1419,-,85.09,PDM,Qinhuangdao
20,126.5232,34.3014,9577.54,10047.46,p,20,z_106,n_1419,-,41.88,PDM,Qinhuangdao
21,119.677,39.9144,10047.45,10047.46,d,21,z_106,n_1419,-,469.91,PDM,Qinhuangdao
0,-44.3797,-2.5636,0.0,3055.83,o,0,z_106,n_2028,-,0.0,PDM,San Lorenzo
1,-44.2894,-2.4854,7.16,3055.83,p,1,z_106,n_2028,-,7.16,PDM,San Lorenzo
2,-44.0424,-2.4224,22.46,3055.83,p,2,z_106,n_2028,-,15.3,PDM,San Lorenzo
3,-43.4255,-2.3433,59.81,3055.83,p,3,z_106,n_2028,-,37.35,PDM,San Lorenzo
4,-39.987,-2.8536,268.51,3055.83,p,4,z_106,n_2028,-,208.7,PDM,San Lorenzo
5,-35.3939,-5.2489,578.81,3055.83,p,5,z_106,n_2028,-,310.3,PDM,San Lorenzo
6,-34.7987,-7.1767,699.29,3055.83,p,6,z_106,n_2028,-,120.48,PDM,San Lorenzo
7,-34.9381,-8.3028,767.05,3055.83,p,7,z_106,n_2028,-,67.76,PDM,San Lorenzo
8,-39.7911,-19.6002,1498.76,3055.83,p,8,z_106,n_2028,-,731.71,PDM,San Lorenzo
9,-40.9782,-21.9841,1656.12,3055.83,p,9,z_106,n_2028,-,157.36,PDM,San Lorenzo
10,-54.1483,-34.6629,2684.61,3055.83,p,10,z_106,n_2028,-,1028.49,PDM,San Lorenzo
11,-56.1333,-34.933,2784.01,3055.83,p,11,z_106,n_2028,-,99.4000000000001,PDM,San Lorenzo
12,-57.8525,-34.4666,2873.53,3055.83,p,12,z_106,n_2028,-,89.52,PDM,San Lorenzo
13,-59.99,-33.3803,2998.52,3055.83,p,13,z_106,n_2028,-,124.99,PDM,San Lorenzo
14,-60.7343,-32.6575,3055.82,3055.83,d,14,z_106,n_2028,-,57.3000000000002,PDM,San Lorenzo
0,-44.3797,-2.5636,0.0,9211.52,o,0,z_106,n_2420,-,0.0,PDM,Paradip
1,-44.2894,-2.4854,7.15999999999986,9211.52,p,1,z_106,n_2420,-,7.15999999999986,PDM,Paradip
2,-44.0424,-2.4224,22.4600000000009,9211.52,p,2,z_106,n_2420,-,15.3000000000011,PDM,Paradip
3,-43.4255,-2.3433,59.8100000000013,9211.52,p,3,z_106,n_2420,-,37.3500000000004,PDM,Paradip
4,-39.987,-2.8536,268.52,9211.52,p,4,z_106,n_2420,-,208.709999999999,PDM,Paradip
5,-35.3939,-5.2489,578.810000000001,9211.52,p,5,z_106,n_2420,-,310.290000000001,PDM,Paradip
6,19.9999,-34.8165,4115.49,9211.52,p,6,z_106,n_2420,-,3536.68,PDM,Paradip
7,25.5767,-34.0283,4396.26,9211.52,p,7,z_106,n_2420,-,280.77,PDM,Paradip
8,46.99,-24.9779,5637.87,9211.52,p,8,z_106,n_2420,-,1241.61,PDM,Paradip
9,79.4443,9.1635,8425.92,9211.52,p,9,z_106,n_2420,-,2788.05,PDM,Paradip
10,86.6765,20.2786,9211.52,9211.52,d,10,z_106,n_2420,-,785.6,PDM,Paradip
0,-44.3797,-2.5636,0.0,9243.88,o,0,z_106,z_66,-,0.0,PDM,Hedland
1,-44.2894,-2.4854,7.16,9243.88,p,1,z_106,z_66,-,7.16,PDM,Hedland
2,-44.0424,-2.4224,22.46,9243.88,p,2,z_106,z_66,-,15.3,PDM,Hedland
3,-43.4255,-2.3433,59.81,9243.88,p,3,z_106,z_66,-,37.35,PDM,Hedland
4,-39.987,-2.8536,268.51,9243.88,p,4,z_106,z_66,-,208.7,PDM,Hedland
5,-35.3939,-5.2489,578.81,9243.88,p,5,z_106,z_66,-,310.3,PDM,Hedland
6,114.0357,-21.8488,8969.16,9243.88,p,6,z_106,z_66,-,8390.35,PDM,Hedland
7,116.792,-20.5401,9142.37,9243.88,p,7,z_106,z_66,-,173.210000000001,PDM,Hedland
8,118.5795,-20.3285,9243.88,9243.88,d,8,z_106,z_66,-,101.509999999998,PDM,Hedland
0,-44.3797,-2.5636,0.0,3078.43,o,0,z_106,n_4796,-,0.0,PDM,Camden
1,-44.3699,-2.3148,14.8699999999999,3078.43,p,1,z_106,n_4796,-,14.8699999999999,PDM,Camden
2,-44.4947,-1.9866,35.8499999999999,3078.43,p,2,z_106,n_4796,-,20.98,PDM,Camden
3,-74.9541,38.9333,3005.75,3078.43,p,3,z_106,n_4796,-,2969.9,PDM,Camden
4,-75.4656,39.5156,3048.02,3078.43,p,4,z_106,n_4796,-,42.27,PDM,Camden
5,-75.3134,39.8232,3067.77,3078.43,p,5,z_106,n_4796,-,19.75,PDM,Camden
6,-75.1327,39.9339,3078.43,3078.43,d,6,z_106,n_4796,-,10.66,PDM,Camden
0,120.2344,36.0287,0.0,9903.67,o,0,z_89,z_106,-,0.0,Dongjiakou,PDM
1,126.5232,34.3014,326.13,9903.67,p,1,z_89,z_106,-,326.13,Dongjiakou,PDM
2,127.3454,34.4565,368.01,9903.67,p,2,z_89,z_106,-,41.88,Dongjiakou,PDM
3,128.9108,35.047,453.1,9903.67,p,3,z_89,z_106,-,85.09,Dongjiakou,PDM
4,141.9195,45.5095,1317.15,9903.67,p,4,z_89,z_106,-,864.05,Dongjiakou,PDM
5,143.4337,46.0412,1388.29,9903.67,p,5,z_89,z_106,-,71.1399999999999,Dongjiakou,PDM
6,156.6731,50.8721,1990.14,9903.67,p,6,z_89,z_106,-,601.85,Dongjiakou,PDM
7,158.2822,51.9704,2079.61,9903.67,p,7,z_89,z_106,-,89.47,Dongjiakou,PDM
8,160.0497,53.102,2173.5,9903.67,p,8,z_89,z_106,-,93.8899999999999,Dongjiakou,PDM
9,-172.6533,64.3311,3247.89,9903.67,p,9,z_89,z_106,-,1074.39,Dongjiakou,PDM
10,-172.2387,64.409,3259.67,9903.67,p,10,z_89,z_106,-,11.7800000000002,Dongjiakou,PDM
11,-169.6534,66.068,3378.96,9903.67,p,11,z_89,z_106,-,119.29,Dongjiakou,PDM
12,-166.2184,68.8812,3565.96,9903.67,p,12,z_89,z_106,-,187.0,Dongjiakou,PDM
13,-119.1619,77.3199,4495.98,9903.67,p,13,z_89,z_106,-,930.02,Dongjiakou,PDM
14,-105.2232,77.1695,4681.34,9903.67,p,14,z_89,z_106,-,185.360000000001,Dongjiakou,PDM
15,-95.7704,77.0716,4808.39,9903.67,p,15,z_89,z_106,-,127.05,Dongjiakou,PDM
16,-88.6221,76.4101,4914.9,9903.67,p,16,z_89,z_106,-,106.509999999999,Dongjiakou,PDM
17,-81.1136,75.7741,5030.19,9903.67,p,17,z_89,z_106,-,115.29,Dongjiakou,PDM
18,-79.5894,75.4497,5060.25,9903.67,p,18,z_89,z_106,-,30.0600000000004,Dongjiakou,PDM
19,-61.2828,66.6339,5695.06,9903.67,p,19,z_89,z_106,-,634.81,Dongjiakou,PDM
20,-44.3699,-2.3148,9888.8,9903.67,p,20,z_89,z_106,-,4193.74,Dongjiakou,PDM
21,-44.3797,-2.5636,9903.67,9903.67,d,21,z_89,z_106,-,14.8700000000008,Dongjiakou,PDM
0,120.2344,36.0287,0.0,8638.84,o,0,z_89,n_4941,-,0.0,Dongjiakou,Monfalcone
1,121.911,31.7371,270.32,8638.84,p,1,z_89,n_4941,-,270.32,Dongjiakou,Monfalcone
2,121.9856,29.2614,418.57,8638.84,p,2,z_89,n_4941,-,148.25,Dongjiakou,Monfalcone
3,121.5451,28.3401,478.39,8638.84,p,3,z_89,n_4941,-,59.8200000000006,Dongjiakou,Monfalcone
4,119.6501,25.3674,683.25,8638.84,p,4,z_89,n_4941,-,204.86,Dongjiakou,Monfalcone
5,104.2085,1.3668,2373.7,8638.84,p,5,z_89,n_4941,-,1690.45,Dongjiakou,Monfalcone
6,103.465,1.313,2418.5,8638.84,p,6,z_89,n_4941,-,44.8000000000002,Dongjiakou,Monfalcone
7,101.3074,2.8409,2576.98,8638.84,p,7,z_89,n_4941,-,158.48,Dongjiakou,Monfalcone
8,97.5231,5.2377,2845.23,8638.84,p,8,z_89,n_4941,-,268.25,Dongjiakou,Monfalcone
9,95.2204,5.567,2984.43,8638.84,p,9,z_89,n_4941,-,139.2,Dongjiakou,Monfalcone
10,80.0975,6.1413,3889.34,8638.84,p,10,z_89,n_4941,-,904.91,Dongjiakou,Monfalcone
11,50.7728,11.9803,5663.44,8638.84,p,11,z_89,n_4941,-,1774.1,Dongjiakou,Monfalcone
12,43.946,12.6032,6066.15,8638.84,p,12,z_89,n_4941,-,402.71,Dongjiakou,Monfalcone
13,43.4716,12.6883,6094.44,8638.84,p,13,z_89,n_4941,-,28.29,Dongjiakou,Monfalcone
14,33.2328,28.5725,7203.77,8638.84,p,14,z_89,n_4941,-,1109.33,Dongjiakou,Monfalcone
15,32.4917,30.165,7306.69,8638.84,p,15,z_89,n_4941,-,102.92,Dongjiakou,Monfalcone
16,31.9408,31.5172,7392.49,8638.84,p,16,z_89,n_4941,-,85.8000000000002,Dongjiakou,Monfalcone
17,23.1073,37.8344,7970.14,8638.84,p,17,z_89,n_4941,-,577.65,Dongjiakou,Monfalcone
18,21.9176,38.309,8033.28,8638.84,p,18,z_89,n_4941,-,63.1400000000001,Dongjiakou,Monfalcone
19,21.0986,38.3497,8072.02,8638.84,p,19,z_89,n_4941,-,38.7399999999999,Dongjiakou,Monfalcone
20,13.9038,44.7817,8575.37,8638.84,p,20,z_89,n_4941,-,503.35,Dongjiakou,Monfalcone
21,13.5086,45.496,8621.4,8638.84,p,21,z_89,n_4941,-,46.03,Dongjiakou,Monfalcone
22,13.5474,45.7628,8637.5,8638.84,p,22,z_89,n_4941,-,16.1,Dongjiakou,Monfalcone
23,13.5547,45.7846,8638.84,8638.84,d,23,z_89,n_4941,-,1.34,Dongjiakou,Monfalcone
0,120.2344,36.0287,0.0,9538.03,o,0,z_89,n_2060,-,0.0,Dongjiakou,Kamsar
1,126.5232,34.3014,326.13,9538.03,p,1,z_89,n_2060,-,326.13,Dongjiakou,Kamsar
2,127.3454,34.4565,368.01,9538.03,p,2,z_89,n_2060,-,41.88,Dongjiakou,Kamsar
3,128.9108,35.047,453.1,9538.03,p,3,z_89,n_2060,-,85.09,Dongjiakou,Kamsar
4,141.9195,45.5095,1317.15,9538.03,p,4,z_89,n_2060,-,864.05,Dongjiakou,Kamsar
5,143.4337,46.0412,1388.29,9538.03,p,5,z_89,n_2060,-,71.1399999999999,Dongjiakou,Kamsar
6,156.6731,50.8721,1990.14,9538.03,p,6,z_89,n_2060,-,601.85,Dongjiakou,Kamsar
7,158.2822,51.9704,2079.61,9538.03,p,7,z_89,n_2060,-,89.47,Dongjiakou,Kamsar
8,160.0497,53.102,2173.5,9538.03,p,8,z_89,n_2060,-,93.8899999999999,Dongjiakou,Kamsar
9,-172.6533,64.3311,3247.89,9538.03,p,9,z_89,n_2060,-,1074.39,Dongjiakou,Kamsar
10,-172.2387,64.409,3259.67,9538.03,p,10,z_89,n_2060,-,11.7800000000002,Dongjiakou,Kamsar
11,-169.6534,66.068,3378.96,9538.03,p,11,z_89,n_2060,-,119.29,Dongjiakou,Kamsar
12,-166.2184,68.8812,3565.96,9538.03,p,12,z_89,n_2060,-,187.0,Dongjiakou,Kamsar
13,-119.1619,77.3199,4495.98,9538.03,p,13,z_89,n_2060,-,930.02,Dongjiakou,Kamsar
14,-105.2232,77.1695,4681.34,9538.03,p,14,z_89,n_2060,-,185.360000000001,Dongjiakou,Kamsar
15,-95.7704,77.0716,4808.39,9538.03,p,15,z_89,n_2060,-,127.05,Dongjiakou,Kamsar
16,-88.6221,76.4101,4914.9,9538.03,p,16,z_89,n_2060,-,106.509999999999,Dongjiakou,Kamsar
17,-81.1136,75.7741,5030.19,9538.03,p,17,z_89,n_2060,-,115.29,Dongjiakou,Kamsar
18,-50.3091,62.5085,6042.47,9538.03,p,18,z_89,n_2060,-,1012.28,Dongjiakou,Kamsar
19,-49.2147,61.5649,6107.12,9538.03,p,19,z_89,n_2060,-,64.6499999999996,Dongjiakou,Kamsar
20,-49.0232,61.405,6118.21,9538.03,p,20,z_89,n_2060,-,11.0900000000001,Dongjiakou,Kamsar
21,-16.7545,12.4427,9371.46,9538.03,p,21,z_89,n_2060,-,3253.25,Dongjiakou,Kamsar
22,-15.2297,11.0022,9495.8,9538.03,p,22,z_89,n_2060,-,124.34,Dongjiakou,Kamsar
23,-15.0086,10.7938,9513.83,9538.03,p,23,z_89,n_2060,-,18.0300000000007,Dongjiakou,Kamsar
24,-14.629,10.6418,9538.02,9538.03,d,24,z_89,n_2060,-,24.1900000000005,Dongjiakou,Kamsar
0,120.2344,36.0287,0.0,9217.36,o,0,z_89,n_1375,-,0.0,Dongjiakou,Convent
1,126.5232,34.3014,326.13,9217.36,p,1,z_89,n_1375,-,326.13,Dongjiakou,Convent
2,127.3454,34.4565,368.01,9217.36,p,2,z_89,n_1375,-,41.88,Dongjiakou,Convent
3,128.9108,35.047,453.1,9217.36,p,3,z_89,n_1375,-,85.09,Dongjiakou,Convent
4,141.9195,45.5095,1317.15,9217.36,p,4,z_89,n_1375,-,864.05,Dongjiakou,Convent
5,143.4337,46.0412,1388.29,9217.36,p,5,z_89,n_1375,-,71.1399999999999,Dongjiakou,Convent
6,156.6731,50.8721,1990.14,9217.36,p,6,z_89,n_1375,-,601.85,Dongjiakou,Convent
7,158.2822,51.9704,2079.61,9217.36,p,7,z_89,n_1375,-,89.47,Dongjiakou,Convent
8,160.0497,53.102,2173.5,9217.36,p,8,z_89,n_1375,-,93.8899999999999,Dongjiakou,Convent
9,-172.6533,64.3311,3247.89,9217.36,p,9,z_89,n_1375,-,1074.39,Dongjiakou,Convent
10,-172.2387,64.409,3259.67,9217.36,p,10,z_89,n_1375,-,11.7800000000002,Dongjiakou,Convent
11,-169.6534,66.068,3378.96,9217.36,p,11,z_89,n_1375,-,119.29,Dongjiakou,Convent
12,-166.2184,68.8812,3565.96,9217.36,p,12,z_89,n_1375,-,187.0,Dongjiakou,Convent
13,-119.1619,77.3199,4495.98,9217.36,p,13,z_89,n_1375,-,930.02,Dongjiakou,Convent
14,-105.2232,77.1695,4681.34,9217.36,p,14,z_89,n_1375,-,185.360000000001,Dongjiakou,Convent
15,-95.7704,77.0716,4808.39,9217.36,p,15,z_89,n_1375,-,127.05,Dongjiakou,Convent
16,-88.6221,76.4101,4914.9,9217.36,p,16,z_89,n_1375,-,106.509999999999,Dongjiakou,Convent
17,-81.1136,75.7741,5030.19,9217.36,p,17,z_89,n_1375,-,115.29,Dongjiakou,Convent
18,-79.5894,75.4497,5060.25,9217.36,p,18,z_89,n_1375,-,30.0600000000004,Dongjiakou,Convent
19,-61.2828,66.6339,5695.06,9217.36,p,19,z_89,n_1375,-,634.81,Dongjiakou,Convent
20,-55.7577,53.1479,6522.55,9217.36,p,20,z_89,n_1375,-,827.49,Dongjiakou,Convent
21,-55.7651,52.2783,6574.8,9217.36,p,21,z_89,n_1375,-,52.25,Dongjiakou,Convent
22,-55.782,52.1287,6583.81,9217.36,p,22,z_89,n_1375,-,9.01000000000022,Dongjiakou,Convent
23,-57.3853,50.7099,6688.17,9217.36,p,23,z_89,n_1375,-,104.36,Dongjiakou,Convent
24,-59.3983,47.8951,6874.75,9217.36,p,24,z_89,n_1375,-,186.58,Dongjiakou,Convent
25,-59.8185,46.1673,6979.89,9217.36,p,25,z_89,n_1375,-,105.14,Dongjiakou,Convent
26,-60.1389,45.7857,7006.43,9217.36,p,26,z_89,n_1375,-,26.54,Dongjiakou,Convent
27,-80.4066,25.1909,8580.58,9217.36,p,27,z_89,n_1375,-,1574.15,Dongjiakou,Convent
28,-81.0997,25.13,8618.49,9217.36,p,28,z_89,n_1375,-,37.9099999999999,Dongjiakou,Convent
29,-90.1828,29.8426,9178.92,9217.36,p,29,z_89,n_1375,-,560.43,Dongjiakou,Convent
30,-90.8748,30.0647,9217.36,9217.36,d,30,z_89,n_1375,-,38.4400000000005,Dongjiakou,Convent
0,120.2344,36.0287,0.0,339.53,o,0,z_89,n_1419,-,0.0,Dongjiakou,Qinhuangdao
1,121.92,36.7395,92.1,339.53,p,1,z_89,n_1419,-,92.1,Dongjiakou,Qinhuangdao
2,122.04,36.8638,101.53,339.53,p,2,z_89,n_1419,-,9.43000000000001,Dongjiakou,Qinhuangdao
3,122.4624,37.1349,127.53,339.53,p,3,z_89,n_1419,-,26.0,Dongjiakou,Qinhuangdao
4,119.677,39.9144,339.53,339.53,d,4,z_89,n_1419,-,212.0,Dongjiakou,Qinhuangdao
0,120.2344,36.0287,0.0,11135.64,o,0,z_89,n_2028,-,0.0,Dongjiakou,San Lorenzo
1,121.911,31.7371,270.32,11135.64,p,1,z_89,n_2028,-,270.32,Dongjiakou,San Lorenzo
2,121.9856,29.2614,418.57,11135.64,p,2,z_89,n_2028,-,148.25,Dongjiakou,San Lorenzo
3,121.5451,28.3401,478.39,11135.64,p,3,z_89,n_2028,-,59.82,Dongjiakou,San Lorenzo
4,105.7258,-5.8857,2719.37,11135.64,p,4,z_89,n_2028,-,2240.98,Dongjiakou,San Lorenzo
5,70.2232,-49.6803,5895.06,11135.64,p,5,z_89,n_2028,-,3175.69,Dongjiakou,San Lorenzo
6,-57.2542,-35.251,10902.1,11135.64,p,6,z_89,n_2028,-,5007.04,Dongjiakou,San Lorenzo
7,-57.9999,-34.709,10951.15,11135.64,p,7,z_89,n_2028,-,49.0499999999993,Dongjiakou,San Lorenzo
8,-59.99,-33.3803,11078.34,11135.64,p,8,z_89,n_2028,-,127.190000000001,Dongjiakou,San Lorenzo
9,-60.7343,-32.6575,11135.64,11135.64,d,9,z_89,n_2028,-,57.2999999999993,Dongjiakou,San Lorenzo
0,120.2344,36.0287,0.0,3926.39,o,0,z_89,n_2420,-,0.0,Dongjiakou,Paradip
1,121.911,31.7371,270.32,3926.39,p,1,z_89,n_2420,-,270.32,Dongjiakou,Paradip
2,121.9856,29.2614,418.57,3926.39,p,2,z_89,n_2420,-,148.25,Dongjiakou,Paradip
3,121.5451,28.3401,478.39,3926.39,p,3,z_89,n_2420,-,59.82,Dongjiakou,Paradip
4,119.6501,25.3674,683.25,3926.39,p,4,z_89,n_2420,-,204.86,Dongjiakou,Paradip
5,104.2085,1.3668,2373.7,3926.39,p,5,z_89,n_2420,-,1690.45,Dongjiakou,Paradip
6,103.465,1.313,2418.49,3926.39,p,6,z_89,n_2420,-,44.79,Dongjiakou,Paradip
7,101.3074,2.8409,2576.98,3926.39,p,7,z_89,n_2420,-,158.49,Dongjiakou,Paradip
8,86.6765,20.2786,3926.39,3926.39,d,8,z_89,n_2420,-,1349.41,Dongjiakou,Paradip
0,120.2344,36.0287,0.0,3399.1,o,0,z_89,z_66,-,0.0,Dongjiakou,Hedland
1,121.911,31.7371,270.32,3399.1,p,1,z_89,z_66,-,270.32,Dongjiakou,Hedland
2,121.9856,29.2614,418.57,3399.1,p,2,z_89,z_66,-,148.25,Dongjiakou,Hedland
3,121.9002,24.9487,676.64,3399.1,p,3,z_89,z_66,-,258.07,Dongjiakou,Hedland
4,119.8076,16.3508,1203.9,3399.1,p,4,z_89,z_66,-,527.26,Dongjiakou,Hedland
5,119.6665,10.5541,1550.29,3399.1,p,5,z_89,z_66,-,346.39,Dongjiakou,Hedland
6,118.8377,-2.5888,2336.63,3399.1,p,6,z_89,z_66,-,786.34,Dongjiakou,Hedland
7,119.1939,-8.6124,2696.93,3399.1,p,7,z_89,z_66,-,360.3,Dongjiakou,Hedland
8,118.9496,-9.5549,2755.06,3399.1,p,8,z_89,z_66,-,58.1300000000001,Dongjiakou,Hedland
9,118.5795,-20.3285,3399.1,3399.1,d,9,z_89,z_66,-,644.04,Dongjiakou,Hedland
0,120.2344,36.0287,0.0,7855.42,o,0,z_89,n_4796,-,0.0,Dongjiakou,Camden
1,126.5232,34.3014,326.13,7855.42,p,1,z_89,n_4796,-,326.13,Dongjiakou,Camden
2,127.3454,34.4565,368.0,7855.42,p,2,z_89,n_4796,-,41.8699999999999,Dongjiakou,Camden
3,128.9108,35.047,453.09,7855.42,p,3,z_89,n_4796,-,85.0900000000001,Dongjiakou,Camden
4,141.9195,45.5095,1317.14,7855.42,p,4,z_89,n_4796,-,864.049999999999,Dongjiakou,Camden
5,143.4337,46.0412,1388.29,7855.42,p,5,z_89,n_4796,-,71.1500000000005,Dongjiakou,Camden
6,156.6731,50.8721,1990.13,7855.42,p,6,z_89,n_4796,-,601.84,Dongjiakou,Camden
7,158.2822,51.9704,2079.6,7855.42,p,7,z_89,n_4796,-,89.4699999999993,Dongjiakou,Camden
8,160.0497,53.102,2173.49,7855.42,p,8,z_89,n_4796,-,93.8900000000003,Dongjiakou,Camden
9,-172.6533,64.3311,3247.89,7855.42,p,9,z_89,n_4796,-,1074.4,Dongjiakou,Camden
10,-172.2387,64.409,3259.67,7855.42,p,10,z_89,n_4796,-,11.7800000000007,Dongjiakou,Camden
